"tournament_name","tournament_country_code","date_start","date_end","round_code","category_code","red_id","red_first_name","red_last_name","red_nationality_code","red_birth_date","blue_id","blue_first_name","blue_last_name","blue_nationality_code","blue_birth_date","winner_athlete_id","red_score","red_penalties","blue_score","blue_penalties","red_score_order","blue_score_order","fight_time"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","FNL","CSMWADT80O","11669","Sabina","AGAJANOVA","TKM","1999-05-06","8512","Anzhela","GASPARIAN","RUS","1999-05-06","8512",0,0,4,0,NULL,"2-2","104907"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","SFL","SAMMADT98","5636","Sergei","KUZNETSOV","RUS","1999-04-14","794","Yaroslav","DAVYDCHUK","UKR","1999-04-14","5636",8,0,0,0,"4-4",NULL,"52023"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","BR1","SAMWADT80","15268","Lorenna","HRANILOVIC","CRO","2006-10-06","510","Halyna","KOVALSKA","UKR","2006-10-06","510",0,1,5,0,NULL,"1-4","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","SFL","SAMWADT80","11981","Madina","YERZHAN","KAZ","2002-10-13","1997","Karyna","SHUT","BLR","2002-10-13","1997",1,3,2,2,NULL,NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMMADT79","1964","Ilya","LAMIVAROTAU","BLR","2001-03-19","6546","Shakhriyor","KARIMOV","UZB","2001-03-19","1964",3,3,2,3,"1",NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","SFL","SAMWADT80","5407","Anastasiia","KHOMIACHKOVA","RUS","1997-09-16","510","Halyna","KOVALSKA","UKR","1997-09-16","5407",0,0,0,0,NULL,NULL,"74422"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMMADT79","7693","Ramed","GUKEV","RUS","1993-04-08","2791","Ivan","HARKOV","BUL","1993-04-08","7693",0,0,0,1,NULL,NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMWADT80","11000","Malena","DIAZ RIVEAUX","CUB","1991-01-04","11981","Madina","YERZHAN","KAZ","1991-01-04","11981",0,3,2,0,NULL,NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT79","5359","Juan","CONTRERAS","COL","1996-01-04","1675","Vladyslav","RUDNIEV","UKR","1996-01-04","1675",0,3,8,0,NULL,"1-2-2-1","238506"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT79","7966","Boris","SHATVERYAN","ARM","1999-02-12","3158","Yerkebulan","NEGMETOV","KAZ","1999-02-12","3158",0,2,1,1,NULL,NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT79","10587","Eduard","GARCIA","VEN","1998-02-20","3525","Mykhailo","SVIDRAK","UKR","1998-02-20","3525",0,0,0,0,NULL,NULL,"50592"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT79","7815","Zagid","GAIDAROV","RUS","1994-02-20","10467","Bakytzhan","DUISEMBEKOV","KAZ","1994-02-20","7815",0,0,0,0,NULL,NULL,"42939"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","SFL","SAMWADT59","5981","Tatiana","SHUYANOVA","RUS","1998-06-16","2005","Tatsiana","MATSKO","BLR","1998-06-16","5981",2,0,0,1,"2",NULL,"234017"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT98","12336","Amir","KOURAICHI","TUN","2001-07-27","10574","Tin","STRAZA","CRO","2001-07-27","10574",0,0,6,1,NULL,"4-2","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMWADT50","7972","Arpine","MNATSAKANYAN","ARM","2002-08-15","9875","Zhadyra","PAIYZ","KAZ","2002-08-15","9875",3,0,3,1,"1-1-1","1-2","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT58","10185","Daniel","ASEKOV","KGZ","2002-11-30","14588","Youssef","ZERHOUNI","MAR","2002-11-30","10185",2,0,0,4,NULL,NULL,"47541"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMWADT59","2438","Ainur","TOREBAY","KAZ","2001-03-07","610","Sofiia","BORDINSKYKH","UKR","2001-03-07","610",0,0,8,0,NULL,"4-4","12329"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT58","5204","Hamlet","SUKIASYAN","ARM","1994-10-17","10720","Arman","TURUMBETOV","KAZ","1994-10-17","10720",0,3,10,0,NULL,"4-4","284955"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT98","5276","Guvanch","BEGALIYEV","TKM","1996-06-12","9159","Daniil","PATACHYTS","BLR","1996-06-12","5276",2,0,0,0,"1-1",NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT79","8584","Luka","TSIKVADZE","GEO","2003-09-30","11294","Joseph","BESSALA AWONO","CMR","2003-09-30","8584",7,0,2,1,"1-2-4","1-1","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT98","2671","Gerard Michel","VANLIER NDAM","CMR","1982-01-10","11586","Aghani","MAMMADOV","AZE","1982-01-10","11586",2,0,5,3,NULL,"4-1","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMWADT80","14149","Begaiym","BAKYTOVA","KGZ","2003-06-05","14797","Sarah","WILLS","USA","2003-06-05","14149",8,0,0,0,"4-4",NULL,"63409"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMWADT50","14315","Nandin-erdene","OYUN-ERDENE","MGL","2007-09-09","9222","Silvia Gisel","PINA","MEX","2007-09-09","14315",7,0,1,1,"4-2-1","1","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT79","5755","Omari","NIAZASHVILI","GEO","1994-12-24","2864","Dino-dominic","SUMPOR","CRO","1994-12-24","5755",2,1,0,2,"1",NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT58","8701","Mukhtar","GAMZAEV","RUS","1992-09-24","8709","Bayanduuren","GANTUMUR","MGL","1992-09-24","8701",1,1,0,1,"1",NULL,"238528"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMMADT58","12559","Hakberdi","JUMAYEV","TKM","1999-04-11","6879","Lutfilla","SAYDAMATOV","UZB","1999-04-11","12559",4,1,1,0,"2-2","1","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","CSMWADT50","11564","Zarina","ABDYRAHMANOVA","TKM","1993-01-05","14733","Valeriia","TEPYSHEVA","RUS","1993-01-05","14733",4,1,8,1,"2-1-1","4-2-2","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMWADT59","13982","Yryskhan","BOTBAEVA","KGZ","2007-03-22","2005","Tatsiana","MATSKO","BLR","2007-03-22","2005",0,1,8,0,NULL,"4-4","198403"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMMADT79","6139","Bagtyyar","BAHRAMOV","TKM","2002-11-11","4667","Cedric","DOUSSE","SUI","2002-11-11","6139",7,0,0,3,"2-1-2",NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMWADT59","610","Sofiia","BORDINSKYKH","UKR","2003-09-07","15371","Altantsetseg","BATSUKH","MGL","2003-09-07","610",1,2,1,0,"1",NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMMADT98","5636","Sergei","KUZNETSOV","RUS","1999-04-14","4010","Mirjalol","NORMUMINOV","UZB","1999-04-14","5636",10,0,0,0,"2-2-2-4",NULL,"172167"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R32","SAMMADT79","10587","Eduard","GARCIA","VEN","1998-02-20","12350","Ahmed","SINAN","MDV","1998-02-20","10587",9,0,0,0,"1-4-4",NULL,"70054"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMWADT59","7617","Carla","ALBITOS","ESP","2005-08-05","5190","Ibodatkhon","AGOJONOVA","UZB","2005-08-05","5190",0,0,1,0,NULL,"1","75761"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMMADT98","8084","Arsen","KHANDZHIAN","ARM","1989-08-05","794","Yaroslav","DAVYDCHUK","UKR","1989-08-05","794",0,2,1,1,NULL,NULL,"255533"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","QFL","SAMWADT80","15297","Jasmin","HEINZ","GER","2002-09-21","5407","Anastasiia","KHOMIACHKOVA","RUS","2002-09-21","5407",0,0,2,0,NULL,"2","71724"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMWADT59","5981","Tatiana","SHUYANOVA","RUS","1998-06-16","7572","Iva","IVANOVA","BUL","1998-06-16","5981",0,0,0,1,NULL,NULL,"203830"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","SAMWADT59","4660","Wissal","ZIANE","MAR","2003-03-20","14379","Mariam","SITCHINAVA","GEO","2003-03-20","4660",6,3,2,2,"4-1",NULL,"300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R32","SAMMADT79","14766","Dustin","MARTINEZ","NCA","2001-06-11","14697","Mahamadou Nassirou","ABDOUL WASIU","NIG","2001-06-11","14697",5,0,7,0,"1-4","1-2-4","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R32","SAMMADT79","8518","Alai","SARTOV","KGZ","2002-01-03","8775","Ubaidi","DIVASHTICH","TJK","2002-01-03","8775",2,1,6,3,NULL,"4-2","300000"
"2025 World SAMBO Championships","KGZ","2025-11-07","2025-11-09","R16","CSMMADT58","8701","Mukhtar","GAMZAEV","RUS","1992-09-24","15394","Mirza","TSIKHELASHVILI","GEO","1992-09-24","8701",8,0,0,3,"4-2",NULL,"293789"
